Empresa,Safra,Cultura,Fazenda,Valor,Grupo1,Grupo2,Grupo3,Grupo4,id
2, 2022/2023,SOJA,NOSSA SENHORA DO ROSARIO DE FATIMA,"158,822395327531",1 CUSTO DE PRODUCAO,2 CUSTO OPERACIONAL,CUSTO DE MANUTENCAO,AVIACAO AGRICOLA,53752
2, 2022/2023,SOJA,SANTA CARMEM,"123,996735640385",1 CUSTO DE PRODUCAO,2 CUSTO OPERACIONAL,CUSTO DE MANUTENCAO,AVIACAO AGRICOLA,53753
2, 2022/2023,SOJA,DONA IRILDE I,"1894,56030949128",1 CUSTO DE PRODUCAO,1 CUSTO AGRONOMICO,FERTILIZANTES,FERTILIZANTES GRANULADOS,54749
2, 2022/2023,SOJA,DONA IRILDE II,"2,73207677176293",1 CUSTO DE PRODUCAO,1 CUSTO AGRONOMICO,DEFENSIVOS,CONTROLE BIOLOGICO,54750
2, 2022/2023,SOJA,DONA IRILDE II,"6,66552938953779",1 CUSTO DE PRODUCAO,1 CUSTO AGRONOMICO,DEFENSIVOS,INOCULANTES,54751
2, 2022/2023,SOJA,NOSSA SENHORA DO ROSARIO DE FATIMA,"22,6606459001374",1 CUSTO DE PRODUCAO,1 CUSTO AGRONOMICO,DEFENSIVOS,ADJUVANTES,54752
2, 2022/2023,SOJA,NOSSA SENHORA DO ROSARIO DE FATIMA,"451,888495190105",1 CUSTO DE PRODUCAO,1 CUSTO AGRONOMICO,DEFENSIVOS,HERBICIDAS,54753
2, 2022/2023,SOJA,SANTA CARMEM,"2,72923058627661",1 CUSTO DE PRODUCAO,1 CUSTO AGRONOMICO,DEFENSIVOS,CONTROLE BIOLOGICO,54754
2, 2022/2023,SOJA,SANTA CARMEM,"6,6585682007373",1 CUSTO DE PRODUCAO,1 CUSTO AGRONOMICO,DEFENSIVOS,INOCULANTES,54755
2, 2022/2023,SOJA,VENTURINI,"215,483646944714",1 CUSTO DE PRODUCAO,1 CUSTO AGRONOMICO,CORRETIVOS,CORRETIVOS,54756
2, 2022/2023,SOJA,VENTURINI,"474,201532492725",1 CUSTO DE PRODUCAO,1 CUSTO AGRONOMICO,DEFENSIVOS,HERBICIDAS,54757
2, 2022/2023,SOJA,VENTURINI,"367,498894277401",1 CUSTO DE PRODUCAO,1 CUSTO AGRONOMICO,DEFENSIVOS,INSETICIDAS / ACARICIDAS,54758
2, 2022/2023,SOJA,VENTURINI,"63,8405819592629",1 CUSTO DE PRODUCAO,1 CUSTO AGRONOMICO,FERTILIZANTES,FERTILIZANTES FOLIARES,54759
2, 2024/2025,SOJA,DONA IRILDE I,"18,1077199059634",9.1 MARGEM LIQ per ,MARGEM LIQ per ,MARGEM LIQ per ,MARGEM LIQ per ,109447
2, 2024/2025,SOJA,DONA IRILDE II,"22,6880717308145",9.1 MARGEM LIQ per ,MARGEM LIQ per ,MARGEM LIQ per ,MARGEM LIQ per ,109448
2, 2024/2025,SOJA,DONA IRILDE III,"38,041452923233",9.1 MARGEM LIQ per ,MARGEM LIQ per ,MARGEM LIQ per ,MARGEM LIQ per ,109449
2, 2024/2025,SOJA,JEQUITIBA,"-13,5197216931305",9.1 MARGEM LIQ per ,MARGEM LIQ per ,MARGEM LIQ per ,MARGEM LIQ per ,109450
2, 2024/2025,SOJA,JULIANDRE/SAO LUCAS,"35,8994490575672",9.1 MARGEM LIQ per ,MARGEM LIQ per ,MARGEM LIQ per ,MARGEM LIQ per ,109451
2, 2024/2025,SOJA,NOSSA SENHORA DO ROSARIO DE FATIMA,"32,0281875727579",9.1 MARGEM LIQ per ,MARGEM LIQ per ,MARGEM LIQ per ,MARGEM LIQ per ,109452
2, 2024/2025,SOJA,SANTA CARMEM,"39,3476137965824",9.1 MARGEM LIQ per ,MARGEM LIQ per ,MARGEM LIQ per ,MARGEM LIQ per ,109453
2, 2024/2025,SOJA,VENTURINI,"41,0058943729658",9.1 MARGEM LIQ per ,MARGEM LIQ per ,MARGEM LIQ per ,MARGEM LIQ per ,109454
2, 2022/2023,SOJA,VENTURINI,"1,96065955383123",1 CUSTO DE PRODUCAO,2 CUSTO OPERACIONAL,CUSTO DE MANUTENCAO,PECAS/ MANU. ESCRITORIO,53776
2, 2022/2023,SOJA,DONA IRILDE I,"301,733664325887",1 CUSTO DE PRODUCAO,2 CUSTO OPERACIONAL,CUSTO DE MANUTENCAO,OLEO DIESEL,53808
2, 2022/2023,SOJA,DONA IRILDE II,"351,790029006123",1 CUSTO DE PRODUCAO,2 CUSTO OPERACIONAL,CUSTO DE MANUTENCAO,OLEO DIESEL,53809
2, 2022/2023,SOJA,DONA IRILDE III,"249,8234375",1 CUSTO DE PRODUCAO,2 CUSTO OPERACIONAL,CUSTO DE MANUTENCAO,OLEO DIESEL,53810
2, 2022/2023,SOJA,NOSSA SENHORA DO ROSARIO DE FATIMA,"375,857244388456",1 CUSTO DE PRODUCAO,2 CUSTO OPERACIONAL,CUSTO DE MANUTENCAO,OLEO DIESEL,53811
2, 2022/2023,SOJA,SANTA CARMEM,"257,281658936853",1 CUSTO DE PRODUCAO,2 CUSTO OPERACIONAL,CUSTO DE MANUTENCAO,OLEO DIESEL,53812
2, 2022/2023,SOJA,VENTURINI,"337,565984481086",1 CUSTO DE PRODUCAO,2 CUSTO OPERACIONAL,CUSTO DE MANUTENCAO,OLEO DIESEL,53813
2, 2020/2021,SOJA,DONA IRILDE I,"103,755228043485",1 CUSTO DE PRODUCAO,4 CUSTO ADMINISTRACAO,CUSTOS ADMINSTRATIVOS,ADM GERAL,54802
2, 2020/2021,SOJA,DONA IRILDE II,"103,75522832598",1 CUSTO DE PRODUCAO,4 CUSTO ADMINISTRACAO,CUSTOS ADMINSTRATIVOS,ADM GERAL,54803
2, 2020/2021,SOJA,DONA IRILDE III,"103,755228873239",1 CUSTO DE PRODUCAO,4 CUSTO ADMINISTRACAO,CUSTOS ADMINSTRATIVOS,ADM GERAL,54804
2, 2020/2021,SOJA,NOSSA SENHORA DO ROSARIO DE FATIMA,"103,755227777142",1 CUSTO DE PRODUCAO,4 CUSTO ADMINISTRACAO,CUSTOS ADMINSTRATIVOS,ADM GERAL,54805
2, 2020/2021,SOJA,SANTA CARMEM,"103,755228921394",1 CUSTO DE PRODUCAO,4 CUSTO ADMINISTRACAO,CUSTOS ADMINSTRATIVOS,ADM GERAL,54806
2, 2020/2021,SOJA,VENTURINI,"103,75522745098",1 CUSTO DE PRODUCAO,4 CUSTO ADMINISTRACAO,CUSTOS ADMINSTRATIVOS,ADM GERAL,54807
2, 2022/2023,SOJA,DONA IRILDE I,"15,3812430491564",1 CUSTO DE PRODUCAO,1 CUSTO AGRONOMICO,DEFENSIVOS,ADJUVANTES,54816
2, 2022/2023,SOJA,DONA IRILDE I,"7,46996917797337",1 CUSTO DE PRODUCAO,1 CUSTO AGRONOMICO,DEFENSIVOS,INOCULANTES,54817
2, 2022/2023,SOJA,DONA IRILDE I,"719,538632391726",1 CUSTO DE PRODUCAO,1 CUSTO AGRONOMICO,SEMENTES E MUDAS,SEMENTES DE SOJA,54818
2, 2022/2023,SOJA,DONA IRILDE II,"1093,51012991632",1 CUSTO DE PRODUCAO,1 CUSTO AGRONOMICO,DEFENSIVOS,FUNGICIDAS,54819
2, 2022/2023,SOJA,DONA IRILDE II,"562,787777419677",1 CUSTO DE PRODUCAO,1 CUSTO AGRONOMICO,DEFENSIVOS,HERBICIDAS,54820
2, 2022/2023,SOJA,DONA IRILDE II,"335,962269812516",1 CUSTO DE PRODUCAO,1 CUSTO AGRONOMICO,FERTILIZANTES,FERTILIZANTES FOLIARES,54821
2, 2022/2023,SOJA,DONA IRILDE III,"185,542341549296",1 CUSTO DE PRODUCAO,1 CUSTO AGRONOMICO,CORRETIVOS,CORRETIVOS,54822
2, 2022/2023,SOJA,DONA IRILDE III,"2,16285211267606",1 CUSTO DE PRODUCAO,1 CUSTO AGRONOMICO,DEFENSIVOS,CONTROLE BIOLOGICO,54823
2, 2022/2023,SOJA,DONA IRILDE III,"265,553406690141",1 CUSTO DE PRODUCAO,1 CUSTO AGRONOMICO,DEFENSIVOS,FUNGICIDAS,54824
2, 2022/2023,SOJA,DONA IRILDE III,"170,61974471831",1 CUSTO DE PRODUCAO,1 CUSTO AGRONOMICO,DEFENSIVOS,INSETICIDAS / ACARICIDAS,54825
2, 2022/2023,SOJA,DONA IRILDE III,"206,456065140845",1 CUSTO DE PRODUCAO,1 CUSTO AGRONOMICO,FERTILIZANTES,FERTILIZANTES FOLIARES,54826
2, 2022/2023,SOJA,DONA IRILDE III,"1485,00460387324",1 CUSTO DE PRODUCAO,1 CUSTO AGRONOMICO,FERTILIZANTES,FERTILIZANTES GRANULADOS,54827
2, 2022/2023,SOJA,NOSSA SENHORA DO ROSARIO DE FATIMA,"62,3300412276683",1 CUSTO DE PRODUCAO,1 CUSTO AGRONOMICO,CORRETIVOS,CORRETIVOS,54828
2, 2022/2023,SOJA,NOSSA SENHORA DO ROSARIO DE FATIMA,"2,86944571690334",1 CUSTO DE PRODUCAO,1 CUSTO AGRONOMICO,DEFENSIVOS,CONTROLE BIOLOGICO,54829
2, 2022/2023,SOJA,NOSSA SENHORA DO ROSARIO DE FATIMA,"359,395819972515",1 CUSTO DE PRODUCAO,1 CUSTO AGRONOMICO,DEFENSIVOS,INSETICIDAS / ACARICIDAS,54830
2, 2022/2023,SOJA,NOSSA SENHORA DO ROSARIO DE FATIMA,"242,146032982135",1 CUSTO DE PRODUCAO,1 CUSTO AGRONOMICO,FERTILIZANTES,FERTILIZANTES FOLIARES,54831
2, 2022/2023,SOJA,NOSSA SENHORA DO ROSARIO DE FATIMA,"2173,93978928081",1 CUSTO DE PRODUCAO,1 CUSTO AGRONOMICO,FERTILIZANTES,FERTILIZANTES GRANULADOS,54832
2, 2022/2023,SOJA,SANTA CARMEM,"19,369056962778",1 CUSTO DE PRODUCAO,1 CUSTO AGRONOMICO,DEFENSIVOS,ADJUVANTES,54833
2, 2022/2023,SOJA,SANTA CARMEM,"667,686193364253",1 CUSTO DE PRODUCAO,1 CUSTO AGRONOMICO,SEMENTES E MUDAS,SEMENTES DE SOJA,54834
2, 2022/2023,SOJA,VENTURINI,"7,61784675072745",1 CUSTO DE PRODUCAO,1 CUSTO AGRONOMICO,DEFENSIVOS,INOCULANTES,54835
2, 2022/2023,SOJA,VENTURINI,"1081,97016488846",1 CUSTO DE PRODUCAO,1 CUSTO AGRONOMICO,SEMENTES E MUDAS,SEMENTES DE SOJA,54836
2, 2020/2021,SOJA,DONA IRILDE I,"52,806060029793",2 PRODUTIVIDADE,PRODUTIVIDADE,PRODUTIVIDADE,MEDIA,54893
2, 2020/2021,SOJA,DONA IRILDE II,"65,7368555583957",2 PRODUTIVIDADE,PRODUTIVIDADE,PRODUTIVIDADE,MEDIA,54894
2, 2020/2021,SOJA,DONA IRILDE III,"58,5794542253521",2 PRODUTIVIDADE,PRODUTIVIDADE,PRODUTIVIDADE,MEDIA,54895
2, 2020/2021,SOJA,NOSSA SENHORA DO ROSARIO DE FATIMA,"57,4825145864318",2 PRODUTIVIDADE,PRODUTIVIDADE,PRODUTIVIDADE,MEDIA,54896
2, 2020/2021,SOJA,SANTA CARMEM,"59,4005946010227",2 PRODUTIVIDADE,PRODUTIVIDADE,PRODUTIVIDADE,MEDIA,54897
2, 2020/2021,SOJA,VENTURINI,"58,5560980392157",2 PRODUTIVIDADE,PRODUTIVIDADE,PRODUTIVIDADE,MEDIA,54898
2, 2021/2022,SOJA,DONA IRILDE I,"47,3423867136642",2 PRODUTIVIDADE,PRODUTIVIDADE,PRODUTIVIDADE,MEDIA,54908
2, 2021/2022,SOJA,DONA IRILDE II,"65,5825229770729",2 PRODUTIVIDADE,PRODUTIVIDADE,PRODUTIVIDADE,MEDIA,54909
2, 2021/2022,SOJA,DONA IRILDE III,"60,4080985915493",2 PRODUTIVIDADE,PRODUTIVIDADE,PRODUTIVIDADE,MEDIA,54910
2, 2021/2022,SOJA,NOSSA SENHORA DO ROSARIO DE FATIMA,"60,265736505032",2 PRODUTIVIDADE,PRODUTIVIDADE,PRODUTIVIDADE,MEDIA,54911
2, 2021/2022,SOJA,SANTA CARMEM,"49,9448923772149",2 PRODUTIVIDADE,PRODUTIVIDADE,PRODUTIVIDADE,MEDIA,54912
2, 2021/2022,SOJA,VENTURINI,"56,7498039215686",2 PRODUTIVIDADE,PRODUTIVIDADE,PRODUTIVIDADE,MEDIA,54913
2, 2022/2023,SOJA,DONA IRILDE I,"66,2326586381113",2 PRODUTIVIDADE,PRODUTIVIDADE,PRODUTIVIDADE,MEDIA,54921
2, 2022/2023,SOJA,DONA IRILDE II,"82,0461541881064",2 PRODUTIVIDADE,PRODUTIVIDADE,PRODUTIVIDADE,MEDIA,54922
2, 2022/2023,SOJA,DONA IRILDE III,"73,3687588028169",2 PRODUTIVIDADE,PRODUTIVIDADE,PRODUTIVIDADE,MEDIA,54923
2, 2022/2023,SOJA,NOSSA SENHORA DO ROSARIO DE FATIMA,"67,6599152542373",2 PRODUTIVIDADE,PRODUTIVIDADE,PRODUTIVIDADE,MEDIA,54924
2, 2022/2023,SOJA,SANTA CARMEM,"65,8428826257581",2 PRODUTIVIDADE,PRODUTIVIDADE,PRODUTIVIDADE,MEDIA,54925
2, 2022/2023,SOJA,VENTURINI,"61,695305528613",2 PRODUTIVIDADE,PRODUTIVIDADE,PRODUTIVIDADE,MEDIA,54926
2, 2022/2023,SOJA,DONA IRILDE III,"434,190757042254",1 CUSTO DE PRODUCAO,1 CUSTO AGRONOMICO,DEFENSIVOS,HERBICIDAS,54953
2, 2022/2023,SOJA,NOSSA SENHORA DO ROSARIO DE FATIMA,"468,633632615666",1 CUSTO DE PRODUCAO,1 CUSTO AGRONOMICO,DEFENSIVOS,FUNGICIDAS,54954
2, 2022/2023,SOJA,NOSSA SENHORA DO ROSARIO DE FATIMA,"3,24925561154375",1 CUSTO DE PRODUCAO,1 CUSTO AGRONOMICO,SEMENTES E MUDAS,SEMENTES DE BRACHIARIA,54955
2, 2022/2023,SOJA,NOSSA SENHORA DO ROSARIO DE FATIMA,"703,536049015117",1 CUSTO DE PRODUCAO,1 CUSTO AGRONOMICO,SEMENTES E MUDAS,SEMENTES DE SOJA,54956
2, 2022/2023,SOJA,SANTA CARMEM,"160,190296111309",1 CUSTO DE PRODUCAO,1 CUSTO AGRONOMICO,CORRETIVOS,CORRETIVOS,54957
2, 2022/2023,SOJA,SANTA CARMEM,"407,467974788917",1 CUSTO DE PRODUCAO,1 CUSTO AGRONOMICO,DEFENSIVOS,INSETICIDAS / ACARICIDAS,54958
2, 2022/2023,SOJA,SANTA CARMEM,"3244,63917231538",1 CUSTO DE PRODUCAO,1 CUSTO AGRONOMICO,FERTILIZANTES,FERTILIZANTES GRANULADOS,54959
2, 2022/2023,SOJA,VENTURINI,"13,0214742967992",1 CUSTO DE PRODUCAO,1 CUSTO AGRONOMICO,DEFENSIVOS,ADJUVANTES,54960
2, 2022/2023,SOJA,VENTURINI,"5,44131910766246",1 CUSTO DE PRODUCAO,1 CUSTO AGRONOMICO,DEFENSIVOS,CONTROLE BIOLOGICO,54961
2, 2022/2023,SOJA,VENTURINI,"522,819476236663",1 CUSTO DE PRODUCAO,1 CUSTO AGRONOMICO,DEFENSIVOS,FUNGICIDAS,54962
2, 2022/2023,SOJA,VENTURINI,0,1 CUSTO DE PRODUCAO,2 CUSTO OPERACIONAL,CUSTO DE MANUTENCAO,COLHEITA TERCEIRIZADA,53853
2, 2020/2021,SOJA,DONA IRILDE I,"156,101931476023",1 CUSTO DE PRODUCAO,2 CUSTO OPERACIONAL,CUSTO DE MANUTENCAO,PECAS E SERVICOS,55020
2, 2022/2023,SOJA,SANTA CARMEM,"2577,92363143355",9 RESULTADO LIQUIDO RS/HA ,RESULTADO LIQUIDO RS/HA ,RESULTADO LIQUIDO RS/HA ,RESULTADO LIQUIDO RS/HA ,55931
2, 2021/2022,SOJA,DONA IRILDE I,"204,861532818901",1 CUSTO DE PRODUCAO,2 CUSTO OPERACIONAL,CUSTO COM MO,MAO DE OBRA,53867
2, 2021/2022,SOJA,DONA IRILDE II,"260,728300418977",1 CUSTO DE PRODUCAO,2 CUSTO OPERACIONAL,CUSTO COM MO,MAO DE OBRA,53868
2, 2021/2022,SOJA,DONA IRILDE III,"218,041471830986",1 CUSTO DE PRODUCAO,2 CUSTO OPERACIONAL,CUSTO COM MO,MAO DE OBRA,53869
2, 2021/2022,SOJA,NOSSA SENHORA DO ROSARIO DE FATIMA,"268,655824794145",1 CUSTO DE PRODUCAO,2 CUSTO OPERACIONAL,CUSTO COM MO,MAO DE OBRA,53870
2, 2021/2022,SOJA,SANTA CARMEM,"186,405113568795",1 CUSTO DE PRODUCAO,2 CUSTO OPERACIONAL,CUSTO COM MO,MAO DE OBRA,53871
2, 2021/2022,SOJA,VENTURINI,"186,405111764706",1 CUSTO DE PRODUCAO,2 CUSTO OPERACIONAL,CUSTO COM MO,MAO DE OBRA,53872
2, 2020/2021,SOJA,DONA IRILDE II,"109,961418521688",1 CUSTO DE PRODUCAO,2 CUSTO OPERACIONAL,CUSTO DE MANUTENCAO,PECAS E SERVICOS,55021
2, 2020/2021,SOJA,DONA IRILDE III,"125,448944542254",1 CUSTO DE PRODUCAO,2 CUSTO OPERACIONAL,CUSTO DE MANUTENCAO,PECAS E SERVICOS,55022
2, 2020/2021,SOJA,NOSSA SENHORA DO ROSARIO DE FATIMA,"212,876264958243",1 CUSTO DE PRODUCAO,2 CUSTO OPERACIONAL,CUSTO DE MANUTENCAO,PECAS E SERVICOS,55023
2, 2020/2021,SOJA,SANTA CARMEM,"109,961419907242",1 CUSTO DE PRODUCAO,2 CUSTO OPERACIONAL,CUSTO DE MANUTENCAO,PECAS E SERVICOS,55024
2, 2020/2021,SOJA,VENTURINI,"109,961419607843",1 CUSTO DE PRODUCAO,2 CUSTO OPERACIONAL,CUSTO DE MANUTENCAO,PECAS E SERVICOS,55025
2, 2021/2022,SOJA,DONA IRILDE I,"339,298762503572",1 CUSTO DE PRODUCAO,2 CUSTO OPERACIONAL,CUSTO DE MANUTENCAO,PECAS E SERVICOS,55039
2, 2021/2022,SOJA,DONA IRILDE II,"431,827237972461",1 CUSTO DE PRODUCAO,2 CUSTO OPERACIONAL,CUSTO DE MANUTENCAO,PECAS E SERVICOS,55040
2, 2021/2022,SOJA,DONA IRILDE III,"361,127835387324",1 CUSTO DE PRODUCAO,2 CUSTO OPERACIONAL,CUSTO DE MANUTENCAO,PECAS E SERVICOS,55041
2, 2021/2022,SOJA,NOSSA SENHORA DO ROSARIO DE FATIMA,"355,669876715462",1 CUSTO DE PRODUCAO,2 CUSTO OPERACIONAL,CUSTO DE MANUTENCAO,PECAS E SERVICOS,55042
2, 2021/2022,SOJA,SANTA CARMEM,"308,730599357831",1 CUSTO DE PRODUCAO,2 CUSTO OPERACIONAL,CUSTO DE MANUTENCAO,PECAS E SERVICOS,55043
2, 2021/2022,SOJA,VENTURINI,"308,7306",1 CUSTO DE PRODUCAO,2 CUSTO OPERACIONAL,CUSTO DE MANUTENCAO,PECAS E SERVICOS,55044
2, 2022/2023,SOJA,DONA IRILDE I,"522,519160814718",1 CUSTO DE PRODUCAO,2 CUSTO OPERACIONAL,CUSTO DE MANUTENCAO,PECAS E SERVICOS,55057
2, 2022/2023,SOJA,DONA IRILDE II,"609,202928395995",1 CUSTO DE PRODUCAO,2 CUSTO OPERACIONAL,CUSTO DE MANUTENCAO,PECAS E SERVICOS,55058
2, 2022/2023,SOJA,DONA IRILDE III,"432,625021126761",1 CUSTO DE PRODUCAO,2 CUSTO OPERACIONAL,CUSTO DE MANUTENCAO,PECAS E SERVICOS,55059
2, 2022/2023,SOJA,NOSSA SENHORA DO ROSARIO DE FATIMA,"349,42585478699",1 CUSTO DE PRODUCAO,2 CUSTO OPERACIONAL,CUSTO DE MANUTENCAO,PECAS E SERVICOS,55060
2, 2022/2023,SOJA,SANTA CARMEM,"445,540595790225",1 CUSTO DE PRODUCAO,2 CUSTO OPERACIONAL,CUSTO DE MANUTENCAO,PECAS E SERVICOS,55061
2, 2022/2023,SOJA,VENTURINI,"584,570816682832",1 CUSTO DE PRODUCAO,2 CUSTO OPERACIONAL,CUSTO DE MANUTENCAO,PECAS E SERVICOS,55062
2, 2020/2021,SOJA,DONA IRILDE I,"110,295536906763",3 PRECO MEDIO RS/Uni ,MEDIA DE VENDA,MEDIA DE VENDA,PRECO,55073
2, 2020/2021,SOJA,DONA IRILDE II,"110,295536906763",3 PRECO MEDIO RS/Uni ,MEDIA DE VENDA,MEDIA DE VENDA,PRECO,55074
2, 2020/2021,SOJA,DONA IRILDE III,"110,295536906763",3 PRECO MEDIO RS/Uni ,MEDIA DE VENDA,MEDIA DE VENDA,PRECO,55075
2, 2022/2023,SOJA,DONA IRILDE I,"310,621018080137",1 CUSTO DE PRODUCAO,2 CUSTO OPERACIONAL,CUSTO COM MO,MAO DE OBRA,53885
2, 2022/2023,SOJA,DONA IRILDE II,"362,15175759327",1 CUSTO DE PRODUCAO,2 CUSTO OPERACIONAL,CUSTO COM MO,MAO DE OBRA,53886
2, 2022/2023,SOJA,DONA IRILDE III,"257,181811619718",1 CUSTO DE PRODUCAO,2 CUSTO OPERACIONAL,CUSTO COM MO,MAO DE OBRA,53887
2, 2022/2023,SOJA,NOSSA SENHORA DO ROSARIO DE FATIMA,"320,416180256528",1 CUSTO DE PRODUCAO,2 CUSTO OPERACIONAL,CUSTO COM MO,MAO DE OBRA,53888
2, 2022/2023,SOJA,SANTA CARMEM,"264,859709834701",1 CUSTO DE PRODUCAO,2 CUSTO OPERACIONAL,CUSTO COM MO,MAO DE OBRA,53889
2, 2022/2023,SOJA,VENTURINI,"347,508752667313",1 CUSTO DE PRODUCAO,2 CUSTO OPERACIONAL,CUSTO COM MO,MAO DE OBRA,53890
2, 2020/2021,SOJA,NOSSA SENHORA DO ROSARIO DE FATIMA,"110,295536906763",3 PRECO MEDIO RS/Uni ,MEDIA DE VENDA,MEDIA DE VENDA,PRECO,55076
2, 2020/2021,SOJA,SANTA CARMEM,"110,295536906763",3 PRECO MEDIO RS/Uni ,MEDIA DE VENDA,MEDIA DE VENDA,PRECO,55077
2, 2020/2021,SOJA,VENTURINI,"110,295536906763",3 PRECO MEDIO RS/Uni ,MEDIA DE VENDA,MEDIA DE VENDA,PRECO,55078
2, 2021/2022,SOJA,DONA IRILDE I,"123,82",3 PRECO MEDIO RS/Uni ,MEDIA DE VENDA,MEDIA DE VENDA,PRECO,55087
2, 2021/2022,SOJA,DONA IRILDE II,"123,82",3 PRECO MEDIO RS/Uni ,MEDIA DE VENDA,MEDIA DE VENDA,PRECO,55088
2, 2021/2022,SOJA,DONA IRILDE III,"123,82",3 PRECO MEDIO RS/Uni ,MEDIA DE VENDA,MEDIA DE VENDA,PRECO,55089
2, 2021/2022,SOJA,NOSSA SENHORA DO ROSARIO DE FATIMA,"123,82",3 PRECO MEDIO RS/Uni ,MEDIA DE VENDA,MEDIA DE VENDA,PRECO,55090
2, 2021/2022,SOJA,SANTA CARMEM,"123,82",3 PRECO MEDIO RS/Uni ,MEDIA DE VENDA,MEDIA DE VENDA,PRECO,55091
2, 2021/2022,SOJA,VENTURINI,"123,82",3 PRECO MEDIO RS/Uni ,MEDIA DE VENDA,MEDIA DE VENDA,PRECO,55092
2, 2022/2023,SOJA,DONA IRILDE I,"150,530550203522",3 PRECO MEDIO RS/Uni ,MEDIA DE VENDA,MEDIA DE VENDA,PRECO,55100
2, 2022/2023,SOJA,DONA IRILDE II,"150,530550203522",3 PRECO MEDIO RS/Uni ,MEDIA DE VENDA,MEDIA DE VENDA,PRECO,55101
2, 2022/2023,SOJA,DONA IRILDE III,"150,530550203522",3 PRECO MEDIO RS/Uni ,MEDIA DE VENDA,MEDIA DE VENDA,PRECO,55102
2, 2022/2023,SOJA,NOSSA SENHORA DO ROSARIO DE FATIMA,"150,530550203522",3 PRECO MEDIO RS/Uni ,MEDIA DE VENDA,MEDIA DE VENDA,PRECO,55103
2, 2022/2023,SOJA,SANTA CARMEM,"150,530550203522",3 PRECO MEDIO RS/Uni ,MEDIA DE VENDA,MEDIA DE VENDA,PRECO,55104
2, 2022/2023,SOJA,VENTURINI,"150,530550203522",3 PRECO MEDIO RS/Uni ,MEDIA DE VENDA,MEDIA DE VENDA,PRECO,55105
2, 2020/2021,SOJA,DONA IRILDE I,"55,7124876943366",1 CUSTO DE PRODUCAO,2 CUSTO OPERACIONAL,CUSTO DE MANUTENCAO,PIVO DE IRRIGACAO,55155
2, 2020/2021,SOJA,DONA IRILDE II,"294,896562211085",1 CUSTO DE PRODUCAO,2 CUSTO OPERACIONAL,CUSTO DE MANUTENCAO,PIVO DE IRRIGACAO,55156
2, 2021/2022,SOJA,DONA IRILDE I,"53,9158568008904",1 CUSTO DE PRODUCAO,2 CUSTO OPERACIONAL,CUSTO DE MANUTENCAO,PIVO DE IRRIGACAO,55164
2, 2021/2022,SOJA,DONA IRILDE II,"257,47154964666",1 CUSTO DE PRODUCAO,2 CUSTO OPERACIONAL,CUSTO DE MANUTENCAO,PIVO DE IRRIGACAO,55165
2, 2022/2023,SOJA,DONA IRILDE I,"49,9980761106237",1 CUSTO DE PRODUCAO,2 CUSTO OPERACIONAL,CUSTO DE MANUTENCAO,PIVO DE IRRIGACAO,55173
2, 2022/2023,SOJA,DONA IRILDE II,"390,59566814666",1 CUSTO DE PRODUCAO,2 CUSTO OPERACIONAL,CUSTO DE MANUTENCAO,PIVO DE IRRIGACAO,55174
2, 2020/2021,SOJA,DONA IRILDE I,"3,95671832905455",1 CUSTO DE PRODUCAO,2 CUSTO OPERACIONAL,CUSTO DE MANUTENCAO,PECAS/ MANU. ESCRITORIO,55202
2, 2020/2021,SOJA,DONA IRILDE II,"3,95671752925618",1 CUSTO DE PRODUCAO,2 CUSTO OPERACIONAL,CUSTO DE MANUTENCAO,PECAS/ MANU. ESCRITORIO,55203
2, 2020/2021,SOJA,DONA IRILDE III,"3,95671830985916",1 CUSTO DE PRODUCAO,2 CUSTO OPERACIONAL,CUSTO DE MANUTENCAO,PECAS/ MANU. ESCRITORIO,55204
2, 2020/2021,SOJA,NOSSA SENHORA DO ROSARIO DE FATIMA,"3,95671913968653",1 CUSTO DE PRODUCAO,2 CUSTO OPERACIONAL,CUSTO DE MANUTENCAO,PECAS/ MANU. ESCRITORIO,55205
2, 2020/2021,SOJA,SANTA CARMEM,"3,95671780235462",1 CUSTO DE PRODUCAO,2 CUSTO OPERACIONAL,CUSTO DE MANUTENCAO,PECAS/ MANU. ESCRITORIO,55206
2, 2020/2021,SOJA,VENTURINI,"3,95671764705882",1 CUSTO DE PRODUCAO,2 CUSTO OPERACIONAL,CUSTO DE MANUTENCAO,PECAS/ MANU. ESCRITORIO,55207
2, 2021/2022,SOJA,DONA IRILDE I,"2,74794417452605",1 CUSTO DE PRODUCAO,2 CUSTO OPERACIONAL,CUSTO DE MANUTENCAO,PECAS/ MANU. ESCRITORIO,55221
2, 2021/2022,SOJA,DONA IRILDE II,"2,74794456607506",1 CUSTO DE PRODUCAO,2 CUSTO OPERACIONAL,CUSTO DE MANUTENCAO,PECAS/ MANU. ESCRITORIO,55222
2, 2021/2022,SOJA,DONA IRILDE III,"2,74794366197183",1 CUSTO DE PRODUCAO,2 CUSTO OPERACIONAL,CUSTO DE MANUTENCAO,PECAS/ MANU. ESCRITORIO,55223
2, 2021/2022,SOJA,NOSSA SENHORA DO ROSARIO DE FATIMA,"2,74794419030192",1 CUSTO DE PRODUCAO,2 CUSTO OPERACIONAL,CUSTO DE MANUTENCAO,PECAS/ MANU. ESCRITORIO,55224
